%
@relation cancer
@attribute BR_BR8T real
@attribute BR_BR10T real
@attribute BR_BR14T real
@attribute BR_BR16T real
@attribute BR_BR17T real
@attribute BR_BR20T real
@attribute BR_BR6T real
@attribute BR_BR15T real
@attribute BR_BR21T real
@attribute BR_BR29T real
@attribute BR_BR31T real
@attribute BR_BR32T real
@attribute BR_U1 real
@attribute BR_U16 real
@attribute BR_UX7 real
@attribute BR_UX8 real
@attribute BR_UX19 real
@attribute BR_B24T real
@attribute BR_B46T real
@attribute BR_B30T real
@attribute BR_B34T real
@attribute BR_B36T real
@attribute BR_B37T real
@attribute BR_B38T real
@attribute BR_B39T real
@attribute BR_B41T real
@attribute PR_PR29T real
@attribute PR_PR13BT real
@attribute PR_PR8T real
@attribute PR_PR21T real
@attribute PR_PR27T real
@attribute PR_PR9T real
@attribute PR_PR7T real
@attribute PR_PR19T real
@attribute PR_PR5T real
@attribute PR_PR24T real
@attribute PR_U40 real
@attribute PR_U41 real
@attribute PR_PR4 real
@attribute PR_PR3 real
@attribute PR_PR1 real
@attribute PR_PR10 real
@attribute PR_PR22 real
@attribute PR_PR12 real
@attribute PR_PR31 real
@attribute PR_PR30 real
@attribute PR_PR26 real
@attribute PR_PR16 real
@attribute PR_PR23 real
@attribute PR_PR6 real
@attribute PR_PR11 real
@attribute PR_PR17 real
@attribute LU_A_LU_A31T real
@attribute LU_A_LU_A34T real
@attribute LU_A_LU_A39T real
@attribute LU_A_LU_A8T real
@attribute LU_A_LU_A20T real
@attribute LU_A_LU_A5T real
@attribute LU_A_LU_A6T real
@attribute LU_A_LU_A17T real
@attribute LU_A_LU_A18T real
@attribute LU_S_LU_S19T real
@attribute LU_S_LU_S24T real
@attribute LU_S_LU_S25T real
@attribute LU_S_LU_S12T real
@attribute LU_S_LU_S13T real
@attribute LU_S_LU_S14T real
@attribute LU_S_LU_S11T real
@attribute LU_S_LU_S7T real
@attribute LUA_U17 real
@attribute LUA_UX4 real
@attribute LUA_LU40T real
@attribute LUA_LU44T real
@attribute LUA_LU33T real
@attribute LUS_U2 real
@attribute LUS_U19 real
@attribute LUS_LU41T real
@attribute LUS_LU30T real
@attribute LUS_LU26T real
@attribute LUS_LU36T real
@attribute CO_CO7T real
@attribute CO_CO9T real
@attribute CO_CO42T real
@attribute CO_CO15T real
@attribute CO_CO40T real
@attribute CO_CO27T real
@attribute CO_CO30T real
@attribute CO_CO32T real
@attribute CO_CO20T real
@attribute CO_CO24T real
@attribute CO_CO8T real
@attribute CO_U6 real
@attribute CO_U12 real
@attribute CO_CO14T real
@attribute CO_CO21T real
@attribute CO_CO23T real
@attribute CO_CO5T real
@attribute CO_CO43T real
@attribute CO_CO44T real
@attribute CO_CO49T real
@attribute CO_CO51T real
@attribute CO_CO56T real
@attribute CO_CO61T real
@attribute class_label real
@data
752.54,821.59,1154.96,1149.26,848.7,849.74,705.16,837.5,720.18,891.04,590.72,1067.53,932.93,582.73,572.12,686.54,973.04,1301.65,564.31,793.05,944.98,1010.93,760.21,1071.79,833.57,710.98,686.66,824.72,928.79,901.86,769.38,964.9,894.34,896.94,834,1028.3,756.12,1030.32,908.94,898.7,902,1076.52,877.85,782.25,723.88,896.4,849.82,780.46,963.81,765.47,778.68,756.12,945.01,1270.01,543.11,1121.86,812.55,840.74,721.7,922.3,664.55,748.42,824.11,794.69,768.08,605.28,898.01,622.16,641.32,893.61,573.62,589.17,801.6,610.74,519.61,880.47,991.97,384.53,638.17,791.14,862.87,646.08,779.19,610.77,438.34,586.14,710.09,755.46,423.19,600.62,655.8,722.18,1152.41,644.86,1225.06,515.21,538.88,601.1,611.11,823.85,516.21,785.62,597.8,1
415.295,369.775,229.59,243.16,356.155,130.06,410.88,301.775,472.59,363.17,288.26,337.885,389.895,914.895,420.565,784.175,231.57,264.715,253.205,491.515,238.39,326.455,275.805,308.02,252.785,292.27,236.81,208.88,273.985,267.975,247.2,313.485,331.5,229.11,220.955,250.535,222.965,152.75,256.49,327.395,211.5,248.58,212.235,204.335,326.505,257.315,287.155,282.11,227.34,283.655,170.165,222.965,369.335,397.445,383.585,202.575,275.815,304.845,352.415,183.66,289.86,430.315,354.41,270.145,182.405,688.715,256.755,232.905,309.05,433.06,410.765,255.74,231.88,311.82,486.48,324.255,414.56,653.605,511.275,305.65,464.595,454.37,309.47,545.835,385.72,402.19,444.3,336.97,602.885,572.48,441.595,459.52,255.06,319.22,295.455,317.105,544.405,233.45,266.455,321.635,350.39,377.91,203.02,1
2577.98,2081.89,864.49,1549.42,1458.32,1099.73,2466.47,3071.2,3859.06,1460.82,3476.95,2216.76,4624.94,1334.88,1061.4,4196.33,1241.64,1023.19,2726.69,1993.67,1016.76,1355.47,4467.45,1765.37,2101.38,1655.25,1028.07,910.32,1329.62,1690.46,1184.26,1392.4,2077.72,755.22,1147,1261.87,1167.39,2139,1728.52,1116.62,1242,805.94,1546.98,1617.51,1907.98,867.97,974.04,903.83,783.57,978.85,955.84,1167.39,1198.47,1368.87,1437.28,960.89,761.2,1846.91,1009.79,1100.19,668.5,2148.08,2100.77,1456.61,1777.72,3098.48,1857.34,1802.08,1256.39,1226.01,1013.1,1494.37,955.25,1266.13,1601.94,2371.95,1831.02,1263.03,826.54,2333.25,1456.92,1122.3,857.1,694.94,975.08,697.65,1027.1,1232.23,793.34,1206.53,1169.61,1145.49,902.95,996.16,935.2,538.45,930.37,879.06,1046.8,805.3,369.13,869.28,700.86,1
74.18,98.56,20,20,20,20,20,36.74,74.84,20,112.96,20,20,20,20,20,20,80.95,90.89,53.02,20,46.44,47.45,20,64.67,129.27,21.1,20,20,20,44.07,20,51.31,47.55,41.21,20,20,20,20,21.99,41,20,20,20,36.86,20,21.65,20,20,20,24.72,20,20,20,46.46,81.97,20,20,20,20,103.84,20,20.01,44.26,107.37,71.09,20,71.33,20,80.94,20,20,20,20,61.01,20,38.73,38.15,44.26,20,20,20,38.49,20,87.47,20,20.08,20,20,21.19,26.16,83.64,20,20,20,20,20,20,28.6,31.24,20,31.73,55.28,0
525.7,300.03,226.04,467.39,306.81,340.99,430.4,337.16,624.74,350.37,533.72,366.01,549.98,635.35,497.07,808.84,404.47,473.82,406.51,481.57,551.77,354.26,435.64,454.08,507.12,397.91,559.11,327.27,336.77,512.8,415.83,323.65,404.23,322.6,394.43,346,393.69,562.9,500.17,343.88,305,341.38,394.48,514.3,379.9,199.94,218.34,449.73,308.42,452.59,496.46,393.69,92.83,268.33,756.85,374.28,499.41,276.36,252.21,425.68,54.39,1123.13,460.17,703.23,721.62,866.94,436.15,507.24,1335.16,610.85,352.24,260.19,402.32,309.43,668.97,854.81,801.32,702.8,559.95,485.19,604.11,465.1,690.94,574.84,622.23,444.13,601.25,447.9,545.16,266.94,649.26,508.99,716.1,708.47,564.06,358.63,896.29,449.84,773.18,824.83,1267.94,768.32,673.69,2
151.58,158.74,295.43,239.03,74.71,140.34,78.35,114.55,181.13,248.51,187.58,177.56,198.6,376.08,26.32,80.16,202.76,287.1,194.76,138.07,243.21,197.65,235.07,176.65,245.35,214.1,20,33.23,45.61,59.77,23,20,74.35,20.51,71.63,66.87,83.04,131.49,33.89,29.99,46,89.23,67.91,60.85,37.8,24.64,58.35,38.5,80,57.41,28.84,83.04,111.61,136.18,109.45,68.14,130.89,95.36,135.8,147.19,175.04,79.15,114.33,131.79,88.78,203.41,153.3,63.4,117.15,56.12,42.53,64.8,144.55,242.47,188.28,146.09,91.35,58.23,202.77,167.91,205.4,77.85,115.47,172.45,129.22,226.83,203.94,113.47,170.76,229.87,91.55,108.12,54.78,87.09,118.49,119.21,150.15,70.72,151.59,124.94,56.72,62.5,85.27,1
261.775,110.765,124.505,137.12,129.495,311.39,227.545,185.33,161.61,259.14,107.785,232.025,133.425,270.185,115.495,139.26,148.41,106.6,70.925,127.57,64.105,84.245,128.86,141.425,108.3,64.635,91.105,159.61,150.43,135.84,91.98,144.18,117.295,97.435,112.345,76.08,78.15,118.885,136.085,120.96,87.5,95.53,117.345,121.705,77.965,115.605,214.57,78.685,128.065,116.69,89.095,78.15,173.67,79.19,136.295,141.715,151.03,104.12,214.375,111.18,137.955,131.245,366.8,89.995,69.875,143.175,115.22,148.11,28.28,157.03,223.56,116.64,110.185,172.47,125.165,145.1,105.75,148.59,218.73,110.225,230.57,221.425,179.775,209.405,138.66,173.935,247.795,109.485,234.395,298.19,175.165,175.445,143.315,119.87,194.38,223.26,199.43,183.67,107.73,170.82,182.16,107.22,169.595,0
20,20,20,20,20,20,22.54,20,20,20,20,20,20,148.89,86.74,22.61,20,20,20,20,20,20,20,20,20,20,20,39.27,57.26,20,20,32.26,20,20,38.27,34.89,29.31,20,20,20,23,36.85,20,36.32,23.63,35.06,21.65,55.12,31.81,44.01,23.69,29.31,20,20,21.68,20,20,20,20,20,20,20,20.01,20.65,20,20,20,20,20,20,20,44.86,29.31,62.9,20,20,25.82,25.1,48.38,20,29.2,34.38,27.22,20,20,20,24.3,20,20,20,20,20,36.2,29.36,36.23,20,20,44.2,54.34,40.02,24.03,20,52.47,1
141.91,20,692.98,550.62,330.71,680.89,559.19,20,637.75,520.52,20,128.54,279.07,403.03,20,622.82,20,20,52.94,325.84,438.2,426.62,292.22,352.21,573.85,165.63,230.17,1047.27,525.05,322.99,749.26,1392.4,659.76,243.35,68.68,652.26,719.97,20,499.15,391.87,527,868.98,858.88,292.49,151.2,20,665.36,363.98,209.15,690.84,322.39,719.97,32.33,42.37,178.63,501.68,98.67,67.14,202.73,696.75,557.75,147.28,1968.34,335.38,1446.34,179.71,516.26,1133.36,62.62,183.47,317.34,275.15,917.85,262.76,901.42,548.81,157.88,1385.52,445.69,524.34,1152.85,178.96,239.39,398.28,1318,674.78,363.5,365.29,364.85,269.06,225.14,253.99,535.12,829.81,20,20,20,336.89,639.71,310.41,507.56,518.3,20,0
369.815,390.305,731.145,448.18,375.04,129.925,79.965,300.96,225.6,515.485,618.18,514.155,38.705,43.37,134.505,180.885,217.915,415.535,400.015,418.065,139.28,380.18,225.365,319.155,233.03,643.315,228.725,152.56,156.255,115.355,175.34,85.705,173.84,199.995,156.01,68.81,299.905,81.955,165.355,120.96,246.5,107.17,124.84,128.575,137.975,153.505,89.405,53.81,177.825,150.225,237.415,299.905,211.215,111.465,124.935,194.055,103.71,65.195,77.115,126.54,157.235,262.5,90.035,131.795,70.2,481.85,138.955,118.88,116.145,127.89,116.14,77.76,208.74,282.545,137.265,217.155,152.42,143.57,149.25,185.94,215.97,72.29,237.515,184.77,97.905,216.825,358.745,184.14,211.595,108.58,185.905,150.96,60.165,187.88,238.45,357.62,178.7,324.125,128.23,369.955,216.77,179.82,578.585,2
487,286.95,292.46,369.22,243.05,525.2,520.56,332.84,550.98,422.01,252.87,502.17,325.92,890.78,288.5,323.74,307.27,382.08,272.67,1117.78,264.64,183.61,452.89,385.8,160.14,313.07,126.59,155.08,212.55,115.35,108.27,164.35,175.94,189.27,145.21,113.39,124.07,176.52,264.98,164.94,126,225,201.74,171.76,96.39,182.88,274.8,188.99,193.73,154.05,125.66,124.07,282.67,288.5,199.28,210.35,237.62,394.1,535.45,188.48,269.97,233.44,320.12,311.78,150.72,365.34,231.43,201.11,193.91,234.19,290.08,145.55,174.88,333.78,620.58,303.03,472.65,729.91,278.94,272.99,401.73,261.87,207.47,402.39,241.53,223.97,327.57,382.21,414.7,376.05,282.13,241.75,230.87,198.64,147.87,330.34,225.68,172.87,188.77,168.87,138.43,187.51,192.08,0
182.76,198.86,198.275,47.88,90.645,138.7,151.34,188.035,270.61,167.35,165.295,203.705,131.895,419.075,120.86,138.235,168.79,134.375,129.84,150.77,236.245,108.545,240.465,211.865,113.435,103.01,61.375,61.425,78.13,91.235,61.32,56.46,123.05,72.26,75.06,93.04,66.425,122.94,103.73,73.475,71.5,55.28,91.38,54.965,56.23,94.76,79.055,65.625,61.685,77.5,74.675,66.425,80.835,131.135,124.935,182.695,208.425,187.805,170.725,112.775,112.735,114.215,176.255,115.075,117.69,164.405,91.98,127.8,148.965,97.13,224.105,93.21,110.69,96.74,176.705,112.035,147.455,196.28,185.79,159.155,235.6,155.2,120.16,247.9,210.72,116.275,208.695,155.77,215.84,201.265,159.745,122.91,80.22,129.165,113.105,109.61,123.435,152.73,142.055,122.99,123.525,139.91,104.475,2
20,20.93,42.63,20,20,40.57,20,20,20,31.34,20,20,20,20,20,32.89,20,20,20,20,20,20,20,20,20,20,20,20,36.88,49.29,34.49,20,141.38,20,26.49,20,20,24.32,38,20,20,54.31,20,34.35,20,20,28.23,20,20,179.89,104.03,20,20,20,20,20,20,20,20,20,27.69,20,20,20,20,20,20,20,97.97,20,49.07,45.86,20,20,20,20,24.82,20,23.67,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1
81.7,27.91,69.4,90.7,69.73,123.9,20,35.66,20,72.76,20,56.64,20,20,20,27.75,20,28.06,20.97,45.29,39.64,48.6,54.99,20,46.2,20,28.77,20,20,20,20,52.43,41.89,20,65.74,20,23.45,63.94,30.81,36.99,30,20,20,20,20,20,20,50.75,20,20,20,23.45,29.21,20,29.94,20,20,38.92,66.93,20,44.5,43.08,42.87,31.47,88.78,20,24.73,26.75,20,20,64.34,20,20,20,20,20,20,20,20,20,24.16,60.66,39.43,20,21.87,52.42,66.57,33.84,97.58,76.27,20,20,74.35,20,20,20,20,20,20,20,20,30.77,20,0
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25.71,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,101.69,91,20,275.1,286.26,271.63,304.33,187.12,24.39,20,378.35,166.26,338.48,233.87,20,101.02,81.98,60.9,20,480.25,201.87,200.01,194.89,1
280.59,235.49,264.7,285.98,236.08,253.28,207.15,215.05,469.64,327.98,382.41,303.92,324.9,541.65,215.4,350.46,197.53,335.67,231.72,423.03,295.71,305.66,368.78,329.45,305.92,426.18,167.83,184.28,168.87,146.81,226.12,133.09,145.57,129.6,134.42,134.72,278.42,190.93,149.95,136.95,133,220.15,154.8,126.61,160.65,143.08,206.1,143.49,197.58,124.39,157.59,278.42,185.66,154.34,201.34,140.23,305.08,111.9,215.34,191.66,193.83,228.43,281.06,222.28,441.85,313.01,225.49,329.9,336.32,437.09,288.99,277.14,305.28,259.72,253.49,453.07,169.8,255.02,293.35,288.44,257.75,189.07,201.84,298.71,246.5,264.95,369.84,263.77,278.94,221.39,183.1,198.9,236.74,254.42,273.21,360.65,224.76,431.18,162.07,285.03,242.24,312.52,224.88,2
172.87,30.495,129.96,42.015,53.33,83.46,20,41.88,264.885,20,20,20,24.77,92.79,64.58,62.415,37.175,25.65,154.825,328.6,46.965,163.91,232.915,25.715,348.005,43.83,39.73,68.405,86.67,93.895,39.225,84.61,97.445,34.71,84.57,25.505,75.94,22.16,50.57,103.97,75.5,37.155,35.465,61.53,91.27,62.59,52.82,29.685,56.265,200.935,45.02,75.94,261.375,81.115,27.555,482.42,118.745,22.65,80.325,182.6,64.39,53.585,63.355,29.18,66.07,38.14,99.505,22.385,31.715,59.105,269.36,32.93,43.36,128.19,56.28,38.13,28.37,22.05,36.25,38.33,240.57,131.835,312.285,166.03,1151.02,307.835,188.58,231.96,407.805,348.505,153.4,1068.985,55.49,694.765,207.115,124.66,29.805,731.24,133.95,983.935,554.18,886.115,160.695,2
280.59,188.39,225.04,237.96,179.3,459.41,233.98,233.42,232.11,204.85,243.54,179.74,173.14,1001.16,62.38,69.89,81.52,184.56,170.79,114.87,132.85,98.29,157.43,239.5,140.64,121.19,20,29.2,76.67,38.8,20,30.25,59.69,88.58,49.06,71.72,42.98,102.67,36.97,25.99,20,64.98,44.94,20,56.7,55.91,20,40.25,20,39.23,38.11,42.98,204.44,144.25,145.59,171.83,140.96,185.86,313.32,43.41,85.05,75.14,106.71,153.43,84.65,313.01,126.59,112.94,101,101.45,178.85,83.74,46.5,93.34,157.77,153,104.26,115.46,250.12,74.17,278.9,288.16,164.29,376.73,116.29,259.24,297.99,164.23,368.04,403.59,156.94,142.8,240.66,80.24,40.15,68.7,163.97,49.11,71.5,24.4,81.71,25.96,67.46,2
2802.66,1802.8,1162.9,1318.93,1098.72,640.32,2671.47,1347.57,2604.16,2556.71,2601.24,1533.76,3884.5,1289.96,2993.17,1901.35,897.79,2986.45,4340.73,2881.71,1314.61,2689.35,2839.19,1277.7,3379.45,1755.23,590.76,1176.16,798.74,931.22,1330.85,1704.96,1351.98,491.36,575.95,667.76,321.4,82.86,1405,1348.55,1570,1219.09,1471.07,687.05,677.57,492.73,976.86,698.21,575.39,1173.09,865.2,321.4,1566.67,3131.15,2146.63,2762.19,1710.68,5564.09,2765.53,3537.77,1329.1,900.71,1278.56,793.71,1712.68,898.54,1904.81,1486.05,851.39,1886.5,3485.31,3433.36,4731.79,2399.35,1437.86,1222.99,1223.33,1535.12,1338.11,2231.27,1506.25,1110.16,1714.21,839.68,1090.38,1458.2,1166.58,965.48,923.8,552.95,1405.96,1483.11,1150.46,753.48,1887.04,1585.04,672.45,2259.04,1461.51,2592.59,1376.56,2376.11,1475.75,2
419.27,128.21,139.79,62.96,97.62,205.03,149.19,230.18,297.18,141.04,155.45,529.41,335.08,102.68,427.87,120.25,137.96,143.55,147.82,230.85,78.21,162.01,327.81,117.04,263.83,185.82,91.11,109.76,105.79,126.89,71.86,120.99,111.01,114.68,77.51,111.46,133.83,98.17,182.81,109.96,80,75.65,107.86,100.11,78.44,130.76,101.64,117.24,106.98,85.16,135.96,133.83,170.02,160.39,210.64,156.03,262.8,145.96,82.45,79.42,89,207.39,232.47,256.7,225.05,662.55,181.98,541.91,329.25,112.24,455.84,193.4,158.7,138.99,305.03,258.61,268.1,217.87,191.45,344.06,157.07,175.93,181.18,192.98,273.34,307.84,320.18,250.83,294.85,380.28,250.36,377.41,273.92,445.24,377.02,387.92,151.99,519.58,199.25,282.1,322.03,473.11,229.56,2
341.865,250.75,192.33,169.135,173.325,257.665,176.56,238.285,458.25,240.67,444.075,248.365,303,200.23,445.905,398.77,333.4,214.785,539.345,513.605,174.1,287.835,322.955,178.27,332.605,409.52,309.765,255.775,316.88,276.85,246.245,442.62,248.715,318.405,227.63,231.635,274.51,264.785,251.63,298.4,250.5,330.23,302.105,272.365,252.79,317.91,327.975,332.045,364.805,285.615,353.805,274.51,516.31,373.745,291.175,245.41,247.19,237.43,209.04,408.2,362.93,335.135,384.425,311.785,272.54,128.36,242.305,307.115,491.85,394.46,304.255,371.845,334.595,299.79,260.855,414.575,209.515,296.685,352.54,240.535,320.685,334.665,382.555,241.23,458.715,192.995,376.71,327.965,327.2,334.205,317.16,321.82,302.775,338.58,403.455,368.73,233.97,435.605,193.53,388.99,430.175,321.655,375.26,1
172.55,148.705,202.74,453.515,321.25,427.065,205.54,434.42,313.455,429.29,163.745,193.355,370.73,612.89,175.435,149.025,285.85,407.98,96.88,155.74,293.03,307.275,188.165,428.065,157.58,118.16,67.61,90.625,98.02,110.635,64.135,98.81,103.155,66.2,87.815,62.515,90.365,20,107.84,75.475,84,140.625,76.9,73.615,55.76,144.975,103.52,96.68,137.345,80.855,69.01,90.365,384.89,238.065,147.135,281.945,236.115,167.855,276.945,207.015,114.715,162.305,523.05,331.945,319.515,266.105,338.735,334.855,183.305,353.45,488.01,241.75,185.49,360.66,245.6,388.905,221.93,391.06,316,315.22,230.57,153.685,157.715,219.675,185.375,117.705,194.96,163.735,252.955,203.385,179.365,138.21,97.83,163.91,197.81,261.145,229.365,228.36,134.425,153.255,268.68,108.18,178.495,1
316.07,267.76,329.14,275.31,276.92,432,142.75,316.63,263.56,641.42,232.14,313.72,280.08,359.39,288.5,108.94,189.17,358.33,212.74,260.67,207.85,248.41,205.96,396.64,213.53,276.72,96.86,130.91,166.93,138.43,101.56,120.99,172.79,151.04,118.72,107.58,118.2,193.64,87.3,119.96,71,129.96,178.77,96.19,136.08,162.03,140.22,209.11,91.56,93.77,85.49,118.2,162.72,175.52,93.96,85.92,106.73,63.25,187.21,116.48,66.26,140.27,100.04,143.6,186.86,201.43,110.77,123.84,207.04,98.21,253,145.55,100.07,192.76,256.65,187.54,216.47,359.43,233.65,292.56,162.1,109.2,95.76,195.04,124.25,195.38,209.22,197.08,225.91,168.43,119.58,105.06,147.72,108.62,164.52,253.57,212.79,117.86,129.66,119.09,89.4,88.47,131.18,2
72.565,46.225,83.275,63.495,62.755,70.855,53.13,57.27,73.21,69.405,64.77,98.04,59.58,136.055,46.55,83.245,75.255,113.87,70.915,84.495,61.07,53.46,47.985,84.53,59.03,72.21,108.37,87.61,124.225,119.025,104.915,50.915,82.73,94.17,71.135,51.85,64.965,77,78.055,88.97,89,106.68,113.85,81.955,124.27,77.7,106.815,66.495,77.585,101.425,81.885,64.965,103.785,104.405,61.44,63.7,104.21,66.655,96.03,50.765,74.665,120.23,88.125,88.025,54.2,117.5,115.715,86.685,69.69,139.76,65.98,67.82,44.875,64.785,115.7,55.275,93.34,139.555,60.73,91.895,75.515,70.775,54.92,106.245,69.58,73.86,70.795,89.58,63.105,38.665,80.81,48.45,56.74,49.415,41.335,47.48,71.85,58.125,64.82,57.34,63.925,68.27,55.28,0
87.08,76.75,20,100.31,38.85,49.34,20,67,32.54,86.19,44.56,20,20,74.45,20,20,28.22,36.7,20,20,33.21,20,28.04,20.59,20,46.46,20,20,20,20,20,20,36.65,20,20,20,20,20,23.62,39.99,49,20,20,20.61,20,20,20,20,20,20,20,20,131.43,57.5,42.33,69.13,75.52,144.02,127.07,77.3,240.31,20,20,76.72,20,20.74,20,47.55,20,20,37.08,20,20,116.67,22.09,38.5,27.8,20,20,20,20,20,22.53,20,20,20,20,20,20,20,39.24,20,20,20,20,20,22.11,20,20,20,20,20,51.53,0
106.43,113.38,111.04,152.59,144.44,161.18,61.18,109.15,149.68,189.18,127.47,167.75,63.15,83.43,128.65,112.03,183.95,183.48,188.77,330.25,153.21,116.65,263.11,186.4,194.02,125.23,74.8,67.47,67.94,76.55,37.37,50.41,81.68,82.98,55.93,68.81,73.27,90.06,91.41,53.98,56,75.65,66.91,36.32,78.44,51.17,50.82,43.75,71.32,68.89,99.91,73.27,79.27,85.74,140.42,74.07,38.26,45.73,69.84,101.65,37.58,132.25,78.12,130.81,217.83,78.01,164.17,207.06,205.02,76.63,101.42,59.81,120.29,52.76,276.63,215.18,247.25,263.05,266.59,139.07,54.37,96.05,76.04,92.39,71.57,86.73,114.12,68.68,72.12,46.61,71.93,89.76,94.89,67.52,79.32,126.28,58.95,103.13,81.04,88.83,56.72,50,83.39,2
196.73,83.73,116.98,84.3,29.88,171.05,50.45,146.97,150.76,133.21,103.63,81.7,72.31,219.49,43.86,20,56.44,101.46,94.88,82.84,34.28,88.56,90.58,79.11,178.62,111.09,23.98,50.35,60.17,66.07,45.99,52.43,41.89,20,20,43.61,56.66,35.12,61.62,67.98,25,46.55,31.96,49.07,45.36,40.75,20,44.62,32.77,41.14,60.77,56.66,153.33,33.29,55.76,46.42,45.31,134.29,99.91,114.36,91.97,43.08,233.42,122.94,139.37,38.51,103.85,22.79,35.35,104.69,20,78.76,107.15,124.79,140.95,101.67,44.68,174.7,36.03,107.13,27.19,89.99,95.76,140.63,135.18,132.48,56,67.68,154.85,74.15,65.39,97.92,105.65,45.01,67.57,30.31,97.64,85.45,55.3,20,135.54,39.43,71.21,1
203.19,170.08,226.04,314.79,258.99,205.03,145.97,347.97,288.51,454.48,187.58,181.92,175.18,782.96,113.06,160.33,213.21,152.18,237.71,197.71,246.42,136.09,169.29,247.09,269.99,251.47,144.81,153.06,174.69,227.56,190.67,210.72,260.76,155.71,241.37,145.38,246.18,255.78,183.84,212.93,268,265.74,214.72,213.97,212.63,189.51,271.04,152.24,243.84,127.26,223.51,246.18,221.13,259.25,281.88,272.57,138.95,208.24,147.44,249.9,283.82,185.35,47.64,192.77,158.98,170.82,279.89,76.28,290.87,308.66,212.65,350.91,245.64,297.26,62.06,182.61,263.13,160.64,340.7,269.9,172.17,189.07,177.43,155,162.02,219.21,278.97,131.39,295.91,228.81,118.64,179.52,136.96,149.72,184.1,254.58,151.99,168.94,170.65,232.32,184.57,156.74,108.69,0
108.58,83.73,168.54,39.48,166.35,203.94,201.78,114.55,207.16,204.85,89.13,196.08,20,173.28,74.07,76.05,202.76,133.83,77.91,32.03,116.78,102.61,42.05,39.01,84.18,74.73,234,422.94,406.65,167.79,203.12,120.99,146.61,315.14,148.16,175.42,89.87,20,128.38,507.83,199,216.27,271.64,141.34,213.57,127.92,123.28,122.49,382.63,315.76,145.23,89.87,595.59,506.39,1330.93,130.36,104.72,63.25,425.84,227.66,371.83,338.64,156.25,41.31,1410.2,183.66,3427.87,103.03,2360.27,84.18,3965.14,408.73,566.08,415.95,41.02,4155.59,94.33,30.12,3840.37,200.88,217.48,71.79,81.67,197.09,63.61,25.73,173.3,46.78,62.58,30.72,87.81,155.04,65.54,105.68,274.19,84.86,20.27,118.85,105.82,1164.52,58.64,74.04,416.96,1
20,20,20,20,50.8,20,20,20,20,20,20,20,20,20,84.8,20,20,20,20,37.55,20,20,20,20,20,20,20,20,20,66.07,20,20,29.32,20,20,20,20,32.42,20,45.98,48,20,20,20,20,102.34,20,20,94.45,20,20,20,27.12,20,20,20,74.51,20,50.44,20,20,20,20,20,20,20,20,20,20,20,30.53,20,20,53.77,33.66,20,20,30.12,20,20,120.82,91,40.37,34.9,131.2,128.67,396.26,26.87,20,627.1,64.46,284.59,83.15,23.49,851.96,142.44,20,149.29,20,456.83,20,20,77.77,1
35.48,20,72.37,53.35,20,20,130.94,111.31,62.91,23.51,36.27,27.23,107.96,233.6,99.41,143.89,63.75,64.76,88.89,20,27.86,20,42.05,106.2,20.53,27.27,33.57,51.36,33,83.89,23,20.17,38.75,88.58,52,29.08,47.87,47.73,38,22.99,20,20,45.94,26.5,23.63,24.64,42.35,77,25.06,73.68,60.77,47.87,124.12,80.7,30.98,107.64,96.66,163.48,274.52,66.71,20,20,85.75,20,35.1,194.52,31.65,20,111.1,20,175.57,35.89,60.65,110.58,53.64,77.98,90.36,83.33,192.48,55.63,135.93,82.91,30.98,262.78,90.45,123.9,211.34,20,119.85,273.3,104.63,109.14,40.11,64.58,49.94,93.95,129.88,46.16,24.79,73.21,75.94,43.27,126.49,1
126.86,79.37,149.7,400.16,880.57,346.48,383.17,418.21,209.33,419.78,251.83,504.35,280.08,20,282.65,524.16,404.47,451.15,295.64,465.01,376.06,507.63,182.23,469.25,281.28,146.44,335.66,345.4,291.16,287.34,245.28,228.87,290.09,311.41,344.39,314.01,250.09,90.06,559.74,501.83,354,193,174.77,330.76,307.13,239.73,258.8,134.74,212.04,273.66,332.69,250.09,433.91,599.2,203.41,255.78,255.75,583.85,324.96,504.03,686.3,327.62,270.58,380.63,552.31,265.61,482.63,360.61,478.72,635.67,365.33,303.06,414.45,233.34,233.51,285.27,357.47,338.35,588.77,284.32,199.36,304.33,413.06,161.16,226.63,91.5,184.92,219.97,248.19,289.19,316.69,329.47,407.94,404.14,329.03,136.38,234.9,316.27,246.92,216.7,314.34,307.71,526.59,2
