%
@relation cancer
@attribute BR_BR8T real
@attribute BR_BR10T real
@attribute BR_BR14T real
@attribute BR_BR16T real
@attribute BR_BR17T real
@attribute BR_BR20T real
@attribute BR_BR6T real
@attribute BR_BR15T real
@attribute BR_BR21T real
@attribute BR_BR29T real
@attribute BR_BR31T real
@attribute BR_BR32T real
@attribute BR_U1 real
@attribute BR_U16 real
@attribute BR_UX7 real
@attribute BR_UX8 real
@attribute BR_UX19 real
@attribute BR_B24T real
@attribute BR_B46T real
@attribute BR_B30T real
@attribute BR_B34T real
@attribute BR_B36T real
@attribute BR_B37T real
@attribute BR_B38T real
@attribute BR_B39T real
@attribute BR_B41T real
@attribute PR_PR29T real
@attribute PR_PR13BT real
@attribute PR_PR8T real
@attribute PR_PR21T real
@attribute PR_PR27T real
@attribute PR_PR9T real
@attribute PR_PR7T real
@attribute PR_PR19T real
@attribute PR_PR5T real
@attribute PR_PR24T real
@attribute PR_U40 real
@attribute PR_U41 real
@attribute PR_PR4 real
@attribute PR_PR3 real
@attribute PR_PR1 real
@attribute PR_PR10 real
@attribute PR_PR22 real
@attribute PR_PR12 real
@attribute PR_PR31 real
@attribute PR_PR30 real
@attribute PR_PR26 real
@attribute PR_PR16 real
@attribute PR_PR23 real
@attribute PR_PR6 real
@attribute PR_PR11 real
@attribute PR_PR17 real
@attribute LU_A_LU_A31T real
@attribute LU_A_LU_A34T real
@attribute LU_A_LU_A39T real
@attribute LU_A_LU_A8T real
@attribute LU_A_LU_A20T real
@attribute LU_A_LU_A5T real
@attribute LU_A_LU_A6T real
@attribute LU_A_LU_A17T real
@attribute LU_A_LU_A18T real
@attribute LU_S_LU_S19T real
@attribute LU_S_LU_S24T real
@attribute LU_S_LU_S25T real
@attribute LU_S_LU_S12T real
@attribute LU_S_LU_S13T real
@attribute LU_S_LU_S14T real
@attribute LU_S_LU_S11T real
@attribute LU_S_LU_S7T real
@attribute LUA_U17 real
@attribute LUA_UX4 real
@attribute LUA_LU40T real
@attribute LUA_LU44T real
@attribute LUA_LU33T real
@attribute LUS_U2 real
@attribute LUS_U19 real
@attribute LUS_LU41T real
@attribute LUS_LU30T real
@attribute LUS_LU26T real
@attribute LUS_LU36T real
@attribute CO_CO7T real
@attribute CO_CO9T real
@attribute CO_CO42T real
@attribute CO_CO15T real
@attribute CO_CO40T real
@attribute CO_CO27T real
@attribute CO_CO30T real
@attribute CO_CO32T real
@attribute CO_CO20T real
@attribute CO_CO24T real
@attribute CO_CO8T real
@attribute CO_U6 real
@attribute CO_U12 real
@attribute CO_CO14T real
@attribute CO_CO21T real
@attribute CO_CO23T real
@attribute CO_CO5T real
@attribute CO_CO43T real
@attribute CO_CO44T real
@attribute CO_CO49T real
@attribute CO_CO51T real
@attribute CO_CO56T real
@attribute CO_CO61T real
@attribute class_label real
@data
656.86,382.01,288.49,375.62,209.19,785.05,435.76,583.55,431.68,452.24,615.59,20,942.1,790.66,661.79,377.19,164.09,237.45,353.57,442.91,281.78,383.42,758.05,402.06,647.76,408,104.53,253.76,228.07,274.75,383.25,337.76,299.51,210.72,326.73,221.94,119.18,130.59,317.36,308.9,236,226.94,199.74,207.1,220.19,253,474.32,248.49,196.62,296.62,278.1,119.18,181.49,248.15,1129.59,729.8,449.07,591.63,400.62,555.92,997.81,255.48,1010.85,227.2,1041.65,339.67,642.85,746.99,694.85,481.34,239.92,174.46,301.23,368.27,909.84,268.48,177.74,870.47,258.36,383.21,649.42,324.56,419.63,330.53,458.22,311.66,230.36,582.27,510.16,330.5,538.09,535.51,578.16,970.72,309.45,428.33,932.21,267.16,1371.89,376.79,476.8,944.29,476.92,2
416.05,189.26,228.02,258.24,392.47,334.42,280.13,504.66,436.02,448.88,398.99,342.05,279.07,1505.59,269.98,743.07,397.16,586.07,2268.25,502.56,371.78,400.7,325.65,658.9,366.48,251.47,359.63,799.55,403.74,415.28,274.03,363.98,610.54,376.68,649.54,575.69,377.08,102.67,459.09,560.81,668,293.86,352.54,529.03,453.61,503.16,225.86,480.35,365.28,715.72,281.19,377.08,631.05,233.02,261.23,470.08,275.88,222.84,160.05,489.21,421.28,390.74,293.44,389.48,826.92,564.8,293.73,251.64,160.58,233.11,415.49,279.13,229.46,403.78,415.47,196.43,316.75,563.24,639.2,2959.58,392.67,497.45,318.25,422.92,285.27,426.98,263.11,352.35,539.86,539.18,353.12,340.69,354.14,336.62,618.9,194.97,329.77,360.46,369.91,390.45,421.04,316.37,372.92,0
55.9,48.84,36.68,34.15,59.77,57.02,78.35,104.82,87.85,75,51.82,58.82,20,28.24,24.37,24.67,20.9,50.73,70.91,80.63,57.86,54,114.3,55.27,26.69,143.41,24.93,39.27,26.2,27.27,20,28.23,31.42,25.17,20,27.14,38.1,41.43,26.7,28.99,23,39.76,33.96,20.61,24.57,42.64,33.88,20.12,21.2,28.71,27.81,38.1,38.59,20.17,21.68,20,35.24,20,33.95,23.3,29.67,33.06,32.39,40.32,27.87,25.67,31.65,20,54.54,20.51,45.8,23.93,42.46,35.51,21.04,51.33,32.77,34.14,52.5,20,44.3,36.4,31.92,78.01,28.83,47.65,48.61,42.8,68.94,38.13,24.29,24.48,51.85,26.42,23.5,39.4,39.61,44.2,20,37.09,41.34,50.96,29.98,2
152.66,156.12,107.07,164.33,107.58,171.05,208.22,186.95,394.8,170.15,145.09,162.31,183.33,306.77,247.56,151.08,140.05,150.02,137.83,449.54,118.93,220.33,343.98,184.23,227.9,234.3,36.44,32.22,59.2,70.26,46.95,35.29,48.17,29.84,21.59,49.43,65.45,48.63,40.05,55.98,34,58.19,69.91,34.35,35.91,39.8,21.65,63.87,47.23,89.94,38.11,65.45,117.87,273.37,164.17,73.08,101.69,174.18,164.9,132.36,55.38,294.56,201.98,159.33,126.98,156.01,97.91,134.73,279.76,215.85,159.22,107.67,86.93,177.54,420.73,124.37,107.24,380.52,86.46,96.83,176.2,160.76,142.69,258.68,121.26,207.77,154.28,153.28,161.21,201.26,184.97,138.72,185.87,64.58,107.72,155.57,204.5,73.66,146.82,138.61,158.61,132.7,73.08,1
56.48,68.28,52.6,43.56667,32.9,102.05667,95.75333,66.10333,76.80333,51.02,54.09667,53.50667,72.06667,166.68,48.9,100.87667,47.08,75.74333,34.63333,57.84333,81.31,70.75,60.58333,65.55,59.70667,163.94333,54.89,78.16333,89.68,72.73333,64.15333,67.44333,78.22667,70.38,63.24667,84.08333,87.74667,42.99333,52.54333,61.64667,29.33333,86.07,59.94,60.77333,54.91333,22.49333,69.72,83.91333,66.34333,63.44,42.51667,87.74667,20,40.23333,34.54667,85.75333,34.47667,101.88333,67.77667,44.43333,24.87,39.06,28.57667,20,59.32,75.54,78.86333,41.34,416.77333,31.12667,127.35333,78.44333,69.00333,69.23,113.60333,81.68667,34.84667,96.69,121.46,120.32333,65.4,41.64333,33.26667,66.71,42.12,68.29667,111.63,52.45,63.23333,76.53667,58.35667,24.68667,35.03667,47.11333,45.18333,63.91333,39.12667,30.89333,58.78333,20.81667,36.46667,21.02667,20,2
371.97,320.09,186.38,289.18,215.16,123.9,132.02,138.32,262.48,317.91,293.29,213.51,333.04,414.58,140.35,161.36,181.86,246.08,198.76,136.96,213.21,230.05,197.33,246,235.08,265.61,77.68,109.76,153.34,174.08,33.53,176.44,201.07,143.59,47.1,120.18,166.07,169.32,60.6,114.96,104,196.88,124.84,126.61,130.41,169.61,191.04,20,133.97,39.23,54.59,166.07,307.7,200.74,177.6,240.96,286.96,125.53,368.61,115.42,178,134.25,167.68,172.12,94.98,181.68,270.99,130.77,178.76,160.81,358.78,188.42,174.88,183.63,241.92,192.48,194.62,202.81,360.26,258.56,86.59,103.13,257.23,414.71,160.03,256.38,290.59,222.96,352.13,144.06,323.23,218.29,21.52,167.33,49.94,237.4,169.49,63.84,20,71.26,73.06,119.24,123.68,0
20,24.42,20,20,20,20,20,20,20,20,20,20,20,20,27.29,20,20,20,20,20,34.28,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,43.23,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,27.27,20,20,20,20,20,20,20,26.81,20,42.2,20,749.1,2030.24,1363.1,739.08,2250.35,1908.06,1284.93,1132.7,1292.9,1690.62,543.7,2094.11,961.65,2172.37,2487.33,1349.65,420.97,2153.94,20,2085.98,1190.07,450.99,1003.51,0
55.9,90.71,71.38,62.96,78.69,390.33,166.36,188.03,101.95,144.4,20,145.97,28.52,227.19,60.43,163.41,137.96,72.31,59.93,152.42,97.5,85.32,47.45,87.78,180.68,38.38,52.75,26.18,20,33.56,23,65.54,69.12,60.6,20,66.87,42.01,34.22,52.38,35.99,70,20,51.93,22.57,44.42,45.48,20,53.37,20,35.4,36.05,42.01,26.08,142.23,86.73,50.37,177.21,81.74,187.21,75.18,123.61,109.21,20,55.08,75.36,108.61,98.9,51.52,21.21,135.98,28.35,78.76,262.82,106.53,48.38,42.44,50.64,20,63.82,59.75,151.03,25.28,20.65,68.78,49.7,138.2,103.56,27.87,46.67,106.99,98.09,90.78,161.42,20,40.15,63.64,69.09,20,94.38,20,40.37,28.85,20,1
55.9,20,60.47,50.15,47.81,223.67,183.54,59.44,138.83,117.54,49.74,242.92,65.18,184.83,61.4,136.69,108.7,20,33.96,38.66,24.64,20,32.35,33.6,20,20,20,49.34,20,20,20,20,21.99,60.6,32.38,20,71.31,20,20,20,20,27.16,22.97,42.2,20,20.85,20,54.25,77.1,20,20,71.31,100.13,41.36,24.78,53.33,37.25,34.06,209.52,44.47,20,20,20.96,20,20,63.19,58.35,32.69,52.52,28.06,20,46.85,20,117.68,20,32.57,92.35,20,171.9,36.05,170.16,42.47,20,186.82,113.31,20.01,173.3,20,23.33,33.9,116.77,59.16,20.54,61.65,47.98,44.45,81.06,46.16,20.02,67.35,72.1,20,94.64,0
752.54,821.59,1154.96,1149.26,848.7,849.74,705.16,837.5,720.18,891.04,590.72,1067.53,932.93,582.73,572.12,686.54,973.04,1301.65,564.31,793.05,944.98,1010.93,760.21,1071.79,833.57,710.98,686.66,824.72,928.79,901.86,769.38,964.9,894.34,896.94,834,1028.3,756.12,1030.32,908.94,898.7,902,1076.52,877.85,782.25,723.88,896.4,849.82,780.46,963.81,765.47,778.68,756.12,945.01,1270.01,543.11,1121.86,812.55,840.74,721.7,922.3,664.55,748.42,824.11,794.69,768.08,605.28,898.01,622.16,641.32,893.61,573.62,589.17,801.6,610.74,519.61,880.47,991.97,384.53,638.17,791.14,862.87,646.08,779.19,610.77,438.34,586.14,710.09,755.46,423.19,600.62,655.8,722.18,1152.41,644.86,1225.06,515.21,538.88,601.1,611.11,823.85,516.21,785.62,597.8,1
415.295,369.775,229.59,243.16,356.155,130.06,410.88,301.775,472.59,363.17,288.26,337.885,389.895,914.895,420.565,784.175,231.57,264.715,253.205,491.515,238.39,326.455,275.805,308.02,252.785,292.27,236.81,208.88,273.985,267.975,247.2,313.485,331.5,229.11,220.955,250.535,222.965,152.75,256.49,327.395,211.5,248.58,212.235,204.335,326.505,257.315,287.155,282.11,227.34,283.655,170.165,222.965,369.335,397.445,383.585,202.575,275.815,304.845,352.415,183.66,289.86,430.315,354.41,270.145,182.405,688.715,256.755,232.905,309.05,433.06,410.765,255.74,231.88,311.82,486.48,324.255,414.56,653.605,511.275,305.65,464.595,454.37,309.47,545.835,385.72,402.19,444.3,336.97,602.885,572.48,441.595,459.52,255.06,319.22,295.455,317.105,544.405,233.45,266.455,321.635,350.39,377.91,203.02,1
2577.98,2081.89,864.49,1549.42,1458.32,1099.73,2466.47,3071.2,3859.06,1460.82,3476.95,2216.76,4624.94,1334.88,1061.4,4196.33,1241.64,1023.19,2726.69,1993.67,1016.76,1355.47,4467.45,1765.37,2101.38,1655.25,1028.07,910.32,1329.62,1690.46,1184.26,1392.4,2077.72,755.22,1147,1261.87,1167.39,2139,1728.52,1116.62,1242,805.94,1546.98,1617.51,1907.98,867.97,974.04,903.83,783.57,978.85,955.84,1167.39,1198.47,1368.87,1437.28,960.89,761.2,1846.91,1009.79,1100.19,668.5,2148.08,2100.77,1456.61,1777.72,3098.48,1857.34,1802.08,1256.39,1226.01,1013.1,1494.37,955.25,1266.13,1601.94,2371.95,1831.02,1263.03,826.54,2333.25,1456.92,1122.3,857.1,694.94,975.08,697.65,1027.1,1232.23,793.34,1206.53,1169.61,1145.49,902.95,996.16,935.2,538.45,930.37,879.06,1046.8,805.3,369.13,869.28,700.86,1
20,20,20,130.19,341.67,20,228.62,345.81,20,569.77,114,362.74,186.38,70.59,20,361.77,111.83,152.18,206.75,24.3,832.48,570.27,613.56,422.65,160.14,69.68,497.73,558.88,349.39,808.53,1186.17,331.72,474.4,842.87,877.17,1447.95,430.81,20,711.74,1343.55,1082,305.5,319.58,511.36,257.04,373.34,593.84,405.98,274.68,317.67,568.56,430.81,458.95,1049.1,1963.87,1042.86,3753.64,762.9,467.55,538.98,203.72,376.71,222.94,513.4,323.13,320.91,308.57,520.12,296.93,382.05,985.83,1857.24,528.67,387.55,74.68,339.55,546.13,340.36,148.22,67.99,72.49,627.88,410.25,137.55,283.28,177.27,453.32,556.4,315,620.74,436.27,456.97,201.53,657.58,518.03,211.14,365.7,517.61,462.38,449.99,895.92,536.57,635.28,2
74.18,98.56,20,20,20,20,20,36.74,74.84,20,112.96,20,20,20,20,20,20,80.95,90.89,53.02,20,46.44,47.45,20,64.67,129.27,21.1,20,20,20,44.07,20,51.31,47.55,41.21,20,20,20,20,21.99,41,20,20,20,36.86,20,21.65,20,20,20,24.72,20,20,20,46.46,81.97,20,20,20,20,103.84,20,20.01,44.26,107.37,71.09,20,71.33,20,80.94,20,20,20,20,61.01,20,38.73,38.15,44.26,20,20,20,38.49,20,87.47,20,20.08,20,20,21.19,26.16,83.64,20,20,20,20,20,20,28.6,31.24,20,31.73,55.28,0
525.7,300.03,226.04,467.39,306.81,340.99,430.4,337.16,624.74,350.37,533.72,366.01,549.98,635.35,497.07,808.84,404.47,473.82,406.51,481.57,551.77,354.26,435.64,454.08,507.12,397.91,559.11,327.27,336.77,512.8,415.83,323.65,404.23,322.6,394.43,346,393.69,562.9,500.17,343.88,305,341.38,394.48,514.3,379.9,199.94,218.34,449.73,308.42,452.59,496.46,393.69,92.83,268.33,756.85,374.28,499.41,276.36,252.21,425.68,54.39,1123.13,460.17,703.23,721.62,866.94,436.15,507.24,1335.16,610.85,352.24,260.19,402.32,309.43,668.97,854.81,801.32,702.8,559.95,485.19,604.11,465.1,690.94,574.84,622.23,444.13,601.25,447.9,545.16,266.94,649.26,508.99,716.1,708.47,564.06,358.63,896.29,449.84,773.18,824.83,1267.94,768.32,673.69,2
151.58,158.74,295.43,239.03,74.71,140.34,78.35,114.55,181.13,248.51,187.58,177.56,198.6,376.08,26.32,80.16,202.76,287.1,194.76,138.07,243.21,197.65,235.07,176.65,245.35,214.1,20,33.23,45.61,59.77,23,20,74.35,20.51,71.63,66.87,83.04,131.49,33.89,29.99,46,89.23,67.91,60.85,37.8,24.64,58.35,38.5,80,57.41,28.84,83.04,111.61,136.18,109.45,68.14,130.89,95.36,135.8,147.19,175.04,79.15,114.33,131.79,88.78,203.41,153.3,63.4,117.15,56.12,42.53,64.8,144.55,242.47,188.28,146.09,91.35,58.23,202.77,167.91,205.4,77.85,115.47,172.45,129.22,226.83,203.94,113.47,170.76,229.87,91.55,108.12,54.78,87.09,118.49,119.21,150.15,70.72,151.59,124.94,56.72,62.5,85.27,1
53.215,61.49,127.395,70.425,149.915,104.84,63.86,134,85.685,139.365,100.525,116.01,84.025,121.025,204.68,73.995,146.84,143.55,186.275,115.975,135.535,236.53,108.375,100.245,123.7,82.81,156.8,101.2,100.935,88.09,94.38,58.48,100.53,104.425,116.76,56.695,132.37,167.97,104.76,85.97,46,66.435,94.38,127.105,80.33,63.96,69.64,115.055,118.065,152.14,124.63,132.37,88.14,78.18,87.765,91.35,137.44,80.28,59.955,145.07,30.765,86.665,100.035,105.73,124.915,120.465,87.03,116.905,95.445,123.575,148.855,93.21,203.18,31.305,97.82,68.6,114.19,108.935,117.34,93.74,158.58,129.92,100.45,250.465,173.445,108.17,125.745,188.12,146.895,72.03,124.715,100.98,122.775,129.66,153.255,113.145,193.445,267.16,172.56,175.215,269.64,202.415,188.335,0
167.71,61.05,43.62,106.71,153.4,44.95,139.53,117.79,42.3,150,75.65,83.88,73.33,20,175.44,297.02,198.58,53.97,81.9,189.98,90,48.6,92.73,164.72,120.11,50.5,136.18,113.79,83.47,113.26,149.47,132.08,163.37,112.82,152.08,106.61,108.44,69.35,195.14,161.95,166,104.74,92.88,105.02,172.94,148.77,153.4,113.74,93.49,123.43,170.98,108.44,221.13,153.33,111.51,190.6,139.96,156.67,226.98,131.3,319.42,128.24,107.66,118.02,227.12,69.12,61.32,177.34,87.87,114.4,162.49,257.2,198.13,225.22,239.82,171.75,158.87,204.82,226.45,237.96,89.61,117.28,20,54.4,100.39,20,20,20,20,52.96,24.29,189.72,121.31,147.76,101.84,112.13,242.26,148.31,147.77,71.26,98.05,154.82,227.69,2
20,20,20,20,20,20,22.54,20,20,20,20,20,20,148.89,86.74,22.61,20,20,20,20,20,20,20,20,20,20,20,39.27,57.26,20,20,32.26,20,20,38.27,34.89,29.31,20,20,20,23,36.85,20,36.32,23.63,35.06,21.65,55.12,31.81,44.01,23.69,29.31,20,20,21.68,20,20,20,20,20,20,20,20.01,20.65,20,20,20,20,20,20,20,44.86,29.31,62.9,20,20,25.82,25.1,48.38,20,29.2,34.38,27.22,20,20,20,24.3,20,20,20,20,20,36.2,29.36,36.23,20,20,44.2,54.34,40.02,24.03,20,52.47,1
73.105,35.73,34.785,27.075,80.685,144.18,139.53,61.055,65.86,37.985,28.5,44.12,73.335,194.46,30.215,55.5,28.815,20,34.955,20,25.535,27.28,27.255,23.005,20,30.2,54.595,79.48,55.13,43.56,24.85,53.94,53.935,77.39,67.21,85.11,21.725,68.9,90.11,68.48,78.5,26.485,33.46,64.78,20,51.695,46.585,32.31,105.055,82.285,54.29,21.725,154.375,50.35,94.48,57.895,58.9,64.71,206.615,43.885,118.175,56.59,38.58,55.735,58.52,44.065,48.075,82.72,38.785,120.875,41.08,109.66,28.195,104.5,75.205,54.785,25.885,31.585,127.12,32.665,68.4,61.565,29.245,171.675,91.945,20,23.21,20,211.52,136.055,77.73,53.55,28.585,20,74.42,52.935,97.05,20,20,27.08,37.395,27.31,60.905,2
257.29667,172.38,152.01333,131.60667,161.37,125.45,111.85,128.42,310.56,154.47667,86.12,106.28667,61.54,355.11333,149.45,186.71,88.88333,132.03333,97.89667,392.10667,98.21333,146.52333,166.42,75.86,159.46,833.51333,142.57667,261.14667,220.30667,143.66667,134.45667,172.07667,168.95333,202.01333,174.97667,140.85333,98.97333,113.78,120.85,122.62667,327.33333,111.73,169.11333,127.59333,117.55,165.86,219.90333,119.53333,121.12,103.27667,112.95667,98.97333,123.42667,131.47,58.42,79.08667,134.58667,81.45,197.23667,124.24,137.13,530.00667,81.61333,63.49333,155.19667,264.62333,152.30667,120.20667,51.71333,64.58667,144.43667,134.27,290.11333,143.29,452.99,42.28667,257.17667,338.01333,89.84667,146.42333,90.57,206.6,101.48333,68.08,78.89333,107.37667,87.32667,96.91333,106.31333,126.41,68.94333,79.42667,113.62667,126.56,115.87667,163.32,102.86,458.35667,52.42,112.25333,51.52667,53.72,142.10667,1
72.03,56.69,130.86,36.28,41.84,63.59,220.03,79.97,286.34,20,62.18,119.82,25.46,256.71,361.6,536.49,20,102.53,304.63,189.98,92.14,75.6,129.4,20,552.29,341.35,20,20,34.94,68.16,20,27.22,20,51.28,20,22.29,42.98,90.96,31.84,20,20,69.83,20,58.89,30.24,105.18,48,20,20,20,55.62,42.98,31.29,44.38,86.73,20,20,53.52,20,20,94.94,61.12,637.38,46.23,176.53,137.25,20,20,20,70.15,20,150.53,224.41,24.35,655.29,108.58,420.02,573.28,96.76,20,20,65.72,28.16,114.97,21.87,134.38,64.46,20,106.06,52.96,37.37,20,111.52,20,33.29,20,68.17,20,24.79,20,20,20,53.41,2
487,286.95,292.46,369.22,243.05,525.2,520.56,332.84,550.98,422.01,252.87,502.17,325.92,890.78,288.5,323.74,307.27,382.08,272.67,1117.78,264.64,183.61,452.89,385.8,160.14,313.07,126.59,155.08,212.55,115.35,108.27,164.35,175.94,189.27,145.21,113.39,124.07,176.52,264.98,164.94,126,225,201.74,171.76,96.39,182.88,274.8,188.99,193.73,154.05,125.66,124.07,282.67,288.5,199.28,210.35,237.62,394.1,535.45,188.48,269.97,233.44,320.12,311.78,150.72,365.34,231.43,201.11,193.91,234.19,290.08,145.55,174.88,333.78,620.58,303.03,472.65,729.91,278.94,272.99,401.73,261.87,207.47,402.39,241.53,223.97,327.57,382.21,414.7,376.05,282.13,241.75,230.87,198.64,147.87,330.34,225.68,172.87,188.77,168.87,138.43,187.51,192.08,0
182.76,198.86,198.275,47.88,90.645,138.7,151.34,188.035,270.61,167.35,165.295,203.705,131.895,419.075,120.86,138.235,168.79,134.375,129.84,150.77,236.245,108.545,240.465,211.865,113.435,103.01,61.375,61.425,78.13,91.235,61.32,56.46,123.05,72.26,75.06,93.04,66.425,122.94,103.73,73.475,71.5,55.28,91.38,54.965,56.23,94.76,79.055,65.625,61.685,77.5,74.675,66.425,80.835,131.135,124.935,182.695,208.425,187.805,170.725,112.775,112.735,114.215,176.255,115.075,117.69,164.405,91.98,127.8,148.965,97.13,224.105,93.21,110.69,96.74,176.705,112.035,147.455,196.28,185.79,159.155,235.6,155.2,120.16,247.9,210.72,116.275,208.695,155.77,215.84,201.265,159.745,122.91,80.22,129.165,113.105,109.61,123.435,152.73,142.055,122.99,123.525,139.91,104.475,2
20,20.93,42.63,20,20,40.57,20,20,20,31.34,20,20,20,20,20,32.89,20,20,20,20,20,20,20,20,20,20,20,20,36.88,49.29,34.49,20,141.38,20,26.49,20,20,24.32,38,20,20,54.31,20,34.35,20,20,28.23,20,20,179.89,104.03,20,20,20,20,20,20,20,20,20,27.69,20,20,20,20,20,20,20,97.97,20,49.07,45.86,20,20,20,20,24.82,20,23.67,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1
110.19,88.96,144.74,185.675,254.51,116.355,176.56,473.865,71.825,147.2,119.18,584.415,223.05,20,148.15,374.105,338.63,262.81,29.475,138.62,110.355,142.57,132.63,221.615,84.94,77.765,153.445,301.595,183.915,354.975,137.01,183.505,276.47,286.24,248.24,424.015,251.06,174.275,441.63,292.4,293,135.29,310.095,225.745,240.505,326.44,136.93,193.8,226.98,158.84,334.75,251.06,495.455,350.035,182.76,277.01,222.52,120.175,267.24,126.01,479.13,61.615,128.14,105.24,185.825,96.27,183.46,275.905,104.03,362.625,140.135,316.52,110.185,304.865,212.995,39.485,267.11,284.635,194.54,90.14,282.42,235.075,112.18,322.32,676.895,164.405,174.35,273.72,266.745,489.92,210.195,298.36,221.09,224.575,166.475,133.855,101.325,130.14,27.635,302.11,264.355,50.485,96.045,2
81.7,27.91,69.4,90.7,69.73,123.9,20,35.66,20,72.76,20,56.64,20,20,20,27.75,20,28.06,20.97,45.29,39.64,48.6,54.99,20,46.2,20,28.77,20,20,20,20,52.43,41.89,20,65.74,20,23.45,63.94,30.81,36.99,30,20,20,20,20,20,20,50.75,20,20,20,23.45,29.21,20,29.94,20,20,38.92,66.93,20,44.5,43.08,42.87,31.47,88.78,20,24.73,26.75,20,20,64.34,20,20,20,20,20,20,20,20,20,24.16,60.66,39.43,20,21.87,52.42,66.57,33.84,97.58,76.27,20,20,74.35,20,20,20,20,20,20,20,20,30.77,20,0
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25.71,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,101.69,91,20,275.1,286.26,271.63,304.33,187.12,24.39,20,378.35,166.26,338.48,233.87,20,101.02,81.98,60.9,20,480.25,201.87,200.01,194.89,1
280.59,235.49,264.7,285.98,236.08,253.28,207.15,215.05,469.64,327.98,382.41,303.92,324.9,541.65,215.4,350.46,197.53,335.67,231.72,423.03,295.71,305.66,368.78,329.45,305.92,426.18,167.83,184.28,168.87,146.81,226.12,133.09,145.57,129.6,134.42,134.72,278.42,190.93,149.95,136.95,133,220.15,154.8,126.61,160.65,143.08,206.1,143.49,197.58,124.39,157.59,278.42,185.66,154.34,201.34,140.23,305.08,111.9,215.34,191.66,193.83,228.43,281.06,222.28,441.85,313.01,225.49,329.9,336.32,437.09,288.99,277.14,305.28,259.72,253.49,453.07,169.8,255.02,293.35,288.44,257.75,189.07,201.84,298.71,246.5,264.95,369.84,263.77,278.94,221.39,183.1,198.9,236.74,254.42,273.21,360.65,224.76,431.18,162.07,285.03,242.24,312.52,224.88,2
172.87,30.495,129.96,42.015,53.33,83.46,20,41.88,264.885,20,20,20,24.77,92.79,64.58,62.415,37.175,25.65,154.825,328.6,46.965,163.91,232.915,25.715,348.005,43.83,39.73,68.405,86.67,93.895,39.225,84.61,97.445,34.71,84.57,25.505,75.94,22.16,50.57,103.97,75.5,37.155,35.465,61.53,91.27,62.59,52.82,29.685,56.265,200.935,45.02,75.94,261.375,81.115,27.555,482.42,118.745,22.65,80.325,182.6,64.39,53.585,63.355,29.18,66.07,38.14,99.505,22.385,31.715,59.105,269.36,32.93,43.36,128.19,56.28,38.13,28.37,22.05,36.25,38.33,240.57,131.835,312.285,166.03,1151.02,307.835,188.58,231.96,407.805,348.505,153.4,1068.985,55.49,694.765,207.115,124.66,29.805,731.24,133.95,983.935,554.18,886.115,160.695,2
280.59,188.39,225.04,237.96,179.3,459.41,233.98,233.42,232.11,204.85,243.54,179.74,173.14,1001.16,62.38,69.89,81.52,184.56,170.79,114.87,132.85,98.29,157.43,239.5,140.64,121.19,20,29.2,76.67,38.8,20,30.25,59.69,88.58,49.06,71.72,42.98,102.67,36.97,25.99,20,64.98,44.94,20,56.7,55.91,20,40.25,20,39.23,38.11,42.98,204.44,144.25,145.59,171.83,140.96,185.86,313.32,43.41,85.05,75.14,106.71,153.43,84.65,313.01,126.59,112.94,101,101.45,178.85,83.74,46.5,93.34,157.77,153,104.26,115.46,250.12,74.17,278.9,288.16,164.29,376.73,116.29,259.24,297.99,164.23,368.04,403.59,156.94,142.8,240.66,80.24,40.15,68.7,163.97,49.11,71.5,24.4,81.71,25.96,67.46,2
54.83,86.35,1204.53,149.39,20,275.21,71.91,20,62.91,33.58,32.13,20,31.57,200.23,20,134.64,63.75,37.78,20,29.82,20,39.96,20,48.77,44.14,25.25,20,20,52.41,20,20,26.21,20,20,20,20,50.8,47.73,20,34.99,20,35.88,20,23.56,55.76,55.91,67.76,47.25,64.58,45.93,20,50.8,280.58,625.42,20,9210.93,4814.89,62.28,159.08,576.04,446,29.06,502.09,186.87,113.56,20,451.97,22.79,20,29.14,9196.38,452.6,61.66,629,729.97,31.59,161.85,119.48,5380.23,29.87,3896.52,4705.55,2209.88,1815.88,5588.1,1266.64,7657.81,4869.21,6768.89,4074.02,6356.24,6875.98,3649.96,6038.59,10395.87,9731.46,346.36,8324.06,20,7586.46,8498.72,5316.67,3702.96,0
